governance_item_id,rule_id,rule_name,business_name,description,severity,status,data_region_path,source_table,source_field,source_record_id,key_value,invalid_value,expected_condition,actual_condition,message,run_id,run_timestamp,company_code,agent_number,agent_name,policy_number,duplicate_count,original_policy_number,normalized_policy_number,policy_number_length,min_permitted_length,max_permitted_length,company_code_source_field,account_number_source_field,original_company_code,normalized_company_code,original_account_number,normalized_account_number,composite_business_key,reference_table,reference_field,reference_match_count,group_number,original_group_number,normalized_group_number,original_billing_name,normalized_billing_name,original_value,normalized_value,expected_value,governance_run_date,controlling_date,expected_prior_month_end,failure_category,plan,mortality_table,eti_mortality_table,gender,underwriting_class,band,issue_state,effective_date,min_allowed_date,max_allowed_date
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,262,A80917,,A Annuity Information Setup record,Missing,Annuity plan A80917 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80917,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,263,A80918,,A Annuity Information Setup record,Missing,Annuity plan A80918 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80918,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,264,A80919,,A Annuity Information Setup record,Missing,Annuity plan A80919 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80919,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,265,A80920,,A Annuity Information Setup record,Missing,Annuity plan A80920 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80920,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,266,A80921,,A Annuity Information Setup record,Missing,Annuity plan A80921 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80921,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,267,A80922,,A Annuity Information Setup record,Missing,Annuity plan A80922 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80922,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,268,A80923,,A Annuity Information Setup record,Missing,Annuity plan A80923 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80923,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,269,A80924,,A Annuity Information Setup record,Missing,Annuity plan A80924 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80924,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,270,A80925,,A Annuity Information Setup record,Missing,Annuity plan A80925 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A80925,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,336,A81923,,A Annuity Information Setup record,Missing,Annuity plan A81923 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A81923,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,337,A81927,,A Annuity Information Setup record,Missing,Annuity plan A81927 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A81927,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,338,A81928,,A Annuity Information Setup record,Missing,Annuity plan A81928 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A81928,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,596,A84717,,A Annuity Information Setup record,Missing,Annuity plan A84717 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84717,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,598,A84718,,A Annuity Information Setup record,Missing,Annuity plan A84718 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84718,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,600,A84719,,A Annuity Information Setup record,Missing,Annuity plan A84719 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84719,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,602,A84720,,A Annuity Information Setup record,Missing,Annuity plan A84720 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84720,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,604,A84721,,A Annuity Information Setup record,Missing,Annuity plan A84721 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84721,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,605,A84722,,A Annuity Information Setup record,Missing,Annuity plan A84722 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84722,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAint,MPLAN,606,A84723,,A Annuity Interest Setup record,Missing,Annuity plan A84723 does not have a Annuity Interest Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84723,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAing,MPLAN,606,A84723,,A Annuity Guarantee Setup record,Missing,Annuity plan A84723 does not have a Annuity Guarantee Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84723,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,606,A84723,,A Annuity Information Setup record,Missing,Annuity plan A84723 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84723,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,607,A84724,,A Annuity Information Setup record,Missing,Annuity plan A84724 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84724,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,608,A84725,,A Annuity Information Setup record,Missing,Annuity plan A84725 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84725,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,609,A84917,,A Annuity Information Setup record,Missing,Annuity plan A84917 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84917,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,611,A84918,,A Annuity Information Setup record,Missing,Annuity plan A84918 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84918,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAint,MPLAN,613,A84919,,A Annuity Interest Setup record,Missing,Annuity plan A84919 does not have a Annuity Interest Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84919,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAing,MPLAN,613,A84919,,A Annuity Guarantee Setup record,Missing,Annuity plan A84919 does not have a Annuity Guarantee Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84919,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,613,A84919,,A Annuity Information Setup record,Missing,Annuity plan A84919 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84919,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,615,A84920,,A Annuity Information Setup record,Missing,Annuity plan A84920 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84920,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,617,A84921,,A Annuity Information Setup record,Missing,Annuity plan A84921 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84921,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,618,A84922,,A Annuity Information Setup record,Missing,Annuity plan A84922 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84922,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,619,A84923,,A Annuity Information Setup record,Missing,Annuity plan A84923 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84923,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,620,A84924,,A Annuity Information Setup record,Missing,Annuity plan A84924 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84924,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAint,MPLAN,621,A84925,,A Annuity Interest Setup record,Missing,Annuity plan A84925 does not have a Annuity Interest Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84925,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAing,MPLAN,621,A84925,,A Annuity Guarantee Setup record,Missing,Annuity plan A84925 does not have a Annuity Guarantee Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84925,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,621,A84925,,A Annuity Information Setup record,Missing,Annuity plan A84925 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84925,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,622,A84926,,A Annuity Information Setup record,Missing,Annuity plan A84926 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84926,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,623,A84927,,A Annuity Information Setup record,Missing,Annuity plan A84927 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84927,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,624,A84928,,A Annuity Information Setup record,Missing,Annuity plan A84928 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84928,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAint,MPLAN,625,A84929,,A Annuity Interest Setup record,Missing,Annuity plan A84929 does not have a Annuity Interest Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84929,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAing,MPLAN,625,A84929,,A Annuity Guarantee Setup record,Missing,Annuity plan A84929 does not have a Annuity Guarantee Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84929,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,625,A84929,,A Annuity Information Setup record,Missing,Annuity plan A84929 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A84929,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,626,A85910,,A Annuity Information Setup record,Missing,Annuity plan A85910 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85910,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,627,A85917,,A Annuity Information Setup record,Missing,Annuity plan A85917 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85917,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,628,A85920,,A Annuity Information Setup record,Missing,Annuity plan A85920 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85920,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,629,A85923,,A Annuity Information Setup record,Missing,Annuity plan A85923 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85923,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,630,A85929,,A Annuity Information Setup record,Missing,Annuity plan A85929 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85929,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,631,A85930,,A Annuity Information Setup record,Missing,Annuity plan A85930 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85930,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,632,A85933,,A Annuity Information Setup record,Missing,Annuity plan A85933 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85933,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,633,A85937,,A Annuity Information Setup record,Missing,Annuity plan A85937 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85937,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,634,A85939,,A Annuity Information Setup record,Missing,Annuity plan A85939 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85939,,,,,,,,,
DG-QUIKPLAN,DG-QUIKPLAN-028,Validate Annuity Supporting Tables,Annuity Plans Should Have Required Annuity Tables,Warn when annuity plans are missing expected annuity setup records.,Advisory,WARN,Q:\WPA\WPA_GABIE,QuikAinf,MPLAN,635,A85943,,A Annuity Information Setup record,Missing,Annuity plan A85943 does not have a Annuity Information Setup record.,DG-20260719_104533_616431,2026-07-19 10:45:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_ANNUITY_TABLE,A85943,,,,,,,,,
