governance_item_id,rule_id,rule_name,business_name,description,severity,status,data_region_path,source_table,source_field,source_record_id,key_value,invalid_value,expected_condition,actual_condition,message,run_id,run_timestamp,company_code,agent_number,agent_name,policy_number,duplicate_count,original_policy_number,normalized_policy_number,policy_number_length,min_permitted_length,max_permitted_length,company_code_source_field,account_number_source_field,original_company_code,normalized_company_code,original_account_number,normalized_account_number,composite_business_key,reference_table,reference_field,reference_match_count,group_number,original_group_number,normalized_group_number,original_billing_name,normalized_billing_name,original_value,normalized_value,expected_value,governance_run_date,controlling_date,expected_prior_month_end,failure_category,plan,mortality_table,eti_mortality_table,gender,underwriting_class,band,issue_state,effective_date,min_allowed_date,max_allowed_date
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,1,130JEB,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '130JEB' contains a blank ETI mortality table.,QuikPlCv plan '130JEB' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,130JEB,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,16,1666AI,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '1666AI' contains a blank ETI mortality table.,QuikPlCv plan '1666AI' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,1666AI,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,81,1SALMI,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '1SALMI' contains a blank ETI mortality table.,QuikPlCv plan '1SALMI' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,1SALMI,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,86,261PUA,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '261PUA' contains a blank ETI mortality table.,QuikPlCv plan '261PUA' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,261PUA,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,87,261PUA,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '261PUA' contains a blank ETI mortality table.,QuikPlCv plan '261PUA' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,261PUA,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,88,265PUA,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '265PUA' contains a blank ETI mortality table.,QuikPlCv plan '265PUA' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,265PUA,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,92,280PUA,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '280PUA' contains a blank ETI mortality table.,QuikPlCv plan '280PUA' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,280PUA,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,93,280PUA,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '280PUA' contains a blank ETI mortality table.,QuikPlCv plan '280PUA' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,280PUA,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,96,560STR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '560STR' contains a blank ETI mortality table.,QuikPlCv plan '560STR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,560STR,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,97,578STR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '578STR' contains a blank ETI mortality table.,QuikPlCv plan '578STR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,578STR,,,M,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,98,A96DAR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan 'A96DAR' contains a blank ETI mortality table.,QuikPlCv plan 'A96DAR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,A96DAR,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,100,528CTR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '528CTR' contains a blank ETI mortality table.,QuikPlCv plan '528CTR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,528CTR,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,101,542STR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '542STR' contains a blank ETI mortality table.,QuikPlCv plan '542STR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,542STR,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,102,543CTR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '543CTR' contains a blank ETI mortality table.,QuikPlCv plan '543CTR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,543CTR,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,103,5646AT,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5646AT' contains a blank ETI mortality table.,QuikPlCv plan '5646AT' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5646AT,O1,,F,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,104,5667AT,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5667AT' contains a blank ETI mortality table.,QuikPlCv plan '5667AT' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5667AT,A1,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,105,578CTR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '578CTR' contains a blank ETI mortality table.,QuikPlCv plan '578CTR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,578CTR,,,M,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,106,57ATCR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '57ATCR' contains a blank ETI mortality table.,QuikPlCv plan '57ATCR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,57ATCR,,,M,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,107,5CDT10,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5CDT10' contains a blank ETI mortality table.,QuikPlCv plan '5CDT10' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5CDT10,,,F,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,108,5L0110,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5L0110' contains a blank ETI mortality table.,QuikPlCv plan '5L0110' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5L0110,A1,,F,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,109,5L01MA,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5L01MA' contains a blank ETI mortality table.,QuikPlCv plan '5L01MA' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5L01MA,A1,,F,SM,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,110,5L0510,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5L0510' contains a blank ETI mortality table.,QuikPlCv plan '5L0510' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5L0510,A1,,F,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,111,5L075Y,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '5L075Y' contains a blank ETI mortality table.,QuikPlCv plan '5L075Y' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,5L075Y,A1,,F,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,112,719CDT,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '719CDT' contains a blank ETI mortality table.,QuikPlCv plan '719CDT' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,719CDT,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,113,719CTR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '719CTR' contains a blank ETI mortality table.,QuikPlCv plan '719CTR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,719CTR,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,114,719SDT,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '719SDT' contains a blank ETI mortality table.,QuikPlCv plan '719SDT' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,719SDT,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,115,7619DT,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7619DT' contains a blank ETI mortality table.,QuikPlCv plan '7619DT' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7619DT,A1,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,116,7619PU,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7619PU' contains a blank ETI mortality table.,QuikPlCv plan '7619PU' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7619PU,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,118,7647SP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7647SP' contains a blank ETI mortality table.,QuikPlCv plan '7647SP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7647SP,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,119,7686S3,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7686S3' contains a blank ETI mortality table.,QuikPlCv plan '7686S3' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7686S3,,,F,NS,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,120,7687J3,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7687J3' contains a blank ETI mortality table.,QuikPlCv plan '7687J3' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7687J3,,,F,NS,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,121,7690DT,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7690DT' contains a blank ETI mortality table.,QuikPlCv plan '7690DT' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7690DT,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,122,778FTR,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '778FTR' contains a blank ETI mortality table.,QuikPlCv plan '778FTR' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,778FTR,,,M,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,123,7SDT10,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '7SDT10' contains a blank ETI mortality table.,QuikPlCv plan '7SDT10' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,7SDT10,,,F,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,124,901ADB,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '901ADB' contains a blank ETI mortality table.,QuikPlCv plan '901ADB' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,901ADB,,,F,PR,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,125,9065WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9065WP' contains a blank ETI mortality table.,QuikPlCv plan '9065WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9065WP,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,126,9085WP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '9085WP' contains a blank ETI mortality table.,QuikPlCv plan '9085WP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,9085WP,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,127,90OLWP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '90OLWP' contains a blank ETI mortality table.,QuikPlCv plan '90OLWP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,90OLWP,,,F,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,128,90PDTH,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '90PDTH' contains a blank ETI mortality table.,QuikPlCv plan '90PDTH' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,90PDTH,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,129,90POWP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '90POWP' contains a blank ETI mortality table.,QuikPlCv plan '90POWP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,90POWP,,,M,00,00,00,,,
DG-PLANVALUES,DG-PLANVALUES-002,Validate Plan Value ETI Mortality Table Reference,ETI Mortality Table Must Exist in QuikQxs,Ensure every populated normalized ETIMORT value exists exactly once in QuikQxs.,Critical,FAIL,Q:\CSO\CSO_Test_6_30_2026,QuikPlCv,ETIMORT,130,910RWP,,ETIMORT exists once in QuikQxs.MORT,QuikPlCv plan '910RWP' contains a blank ETI mortality table.,QuikPlCv plan '910RWP' contains a blank ETI mortality table.,DG-20260719_103948_701830,2026-07-19 10:39:48,,,,,,,,,,,,,,,,,,QuikQxs,MORT,0,,,,,,,,,,,,BLANK_VALUE,910RWP,,,F,NS,00,00,,,
